,content
62,-다경방학2일차 피드를 올려야되는데다경이가 아파서 피드를 계속 못 올렸네요ㅠㅠ... 잘 놀다가 갑자기 열이 나더라고요?해열제를 먹어도40도..39.9도..39.8도 그 이하로 내려가지 않아서 정말..마음이너무 초조하고 무서웠어요ㅠㅠ..그전에도 이런일이 있어서 응급실에 갔는데 40도가 넘지 않으면아무것도 해줄수가 없다는 거예요?!!!!!!부모속만 타들어가쥬...그래서 계속 지켜보다가40도가 넘어가서 ..이건 진짜 아니다라는생각이들어 친구가 추천해준 24시 병원으로가서해열주사를 맞고왓어요 ㅠㅠ코로나검사.독감검사도 했는데 다 음성이더라고요..😭그런데도 열이 계속 떨어지지않아서 병원에서 준 해열제를 먹였더니이불이 다 젖고 온몸이 축축할정도로땀을 엄청 흘리더라고요다행히도 다경이는 열이 떨어졌어요ㅠㅠ내일 생일이라서 안아프길 바랬는데정말 다행이예요🥲다경이 방학 2일차에는 저금통을 뜯었어요!!!!다경이가 돈을 아는 순간부터 저금통을사서 용돈받는걸 다 넣어주었어요ㅎㅎ1년도 안모은거 같은데 98만원을 모은거 있죠?!!!엄마보다 낫다...ㅋㅋㅋㅋㅋㅋ은행직원분도 5살이 돈 모아서 온거 처음이라고이모보다낫다..하시더라고요🤣🤣🤣은행가서 다경이 통장에 같이 저금하고남편이 100만원채워줘서 울 다경이는더~~부자가 되었어요!!방학피드 밀렸지만 빠르게 올려볼게요🫠#방학2일차#아파서피드가밀렸네요#아프지마도토도토잠보#엄마나이티나니#개그코드#아이고열#아프지마#한여름에고열#무슨일이니#저금#기업은행#저금통털어#저금하기#대단해우리딸#다시또모아보자#5살이#이렇게#돈모은거#봤어#최고야우리딸#유치원방학일기
63,HAPPY 슨듀곤듀 DAY 🩵#표승주 #기업은행
64,230805 귀요워요 !!! 💓#김정아 #기업은행
65,230801 볼 챡 .. 기여워 !! #이솔아 #기업은행
66,230804 웃는게 제일 예뽀다 ! #이솔아 #기업은행
67,230805 방가 방가 #구혜인 #기업은행
68,230805 훈녀스킬 .. 🫶🏻#구혜인 #기업은행
69,230805 붕방 강아띠 💖#구혜인 #기업은행
70,230803 아기 장꾸야 !! #구혜인 #기업은행
71,230801 사랑둥이 혠니 💓💓#구혜인 #기업은행
72,230801 기염둥이 .. 🩵#구혜인 #기업은행
73,크룩...🙊🤎
74,"기업은행 전망, 중소기업대출 시장 점유율 역대 최고 및 ESG 경영으로 지속가능한 성장 추구(024110)-중소기업과 소상공인의 금융 파트너중소기업과 소상공인의 금융 파트너로 자리매김한 기업은행이 2023년 2분기에 중소기업대출 시장에서 역대 최고의 성과를 달성했습니다. 기업은행은 어떤 전략으로 이러한 성과를 이끌어냈으며, 앞으로의 비전은 무엇일까요? 기업은행의 2023년 상반기 경영실적과 ESG 경영 전략에 대해 알아보겠습니다.기업은행의 자세한 내용은? 프로필 링크에 ""기업은행""또는 ""024110"" 검색해 주세요 #주식전망 #주식 #주식투자 #기업은행 #중소기업은행 #ibk기업은행"
75,⭐️The best⭐️ 💙#기업은행 #코보컵 #준우승 #ibk #ibk기업은행
76,#구미 #박정희체육관 열린 #도드람컵 여자배구 끝 #여자배구시상식 있었죠.#김장호 #구미시장#구자근 구미 #국회의원#김영식 #구미국회의원#GS칼텍스 우승#기업은행 준우승#MVP #강소휘#MIP #표승주 #여자배구시상식 #라이브방송#이기라방 #구미라방 #배구라방#대한민국사랑해요 #구미사랑 #안이기#구미시
77,🥂🍓✨
78,여기가 천국..여름방학은이렇게#구미#배구#ibk기업은행 #기업은행#배구경기공짜가아니었어ㅋㅋ#여름방학#시원하다#배구잼
79,회원님의 동의를 받은 100프로 실제후기사진입니다진짜 고맙습니다 ^^* 저 믿고 기다려주시고 매번 예약뒤로밀려도 불평없이 하시는분들 다시한번 감사 드립니다연락주시는대로 늦어도 답변을 드릴테니 조금만 기다려주세요절망속에서도 희망을 잃치말라 희망만이 희망을 키웁니다불경기에도 돈은 살아서 숨쉰다 돈의 숨소리에 귀을 기울여주세요돌다리만 두드리지 말고 그사이에 남들은 결승점에 가있어요무엇보다 건강이 우선이니 전처럼 밝게 웃는날이 오지않을까 싶습니다 오늘하루 수고 많으셨습니다 ^^*
80,🔥
81,비시즌버티기7월 30일기업은행vs흥국생명3대0  승리근데 비시즌맞아?코보컵 김희진보러 구미 내려감함께한 덕친들 덕분에 즐겁게 경기보고 밥도먹고희진이도 보고옴~~~#비시즌버티기#코보컵#기업은행#김희진#구미#개더워
82,리본문구는 무료로 작업됩니다🌱.사전예약시 원하시는 문구를 말씀해주세요💗
83,#기업은행 #인삼공사
84,분갈이 후 모든 화분들이 전보다 더 쑥쑥 잘 자라고 있다특히 #구멍몬스테라 🪴#농협은행 #기업은행
85,🏐 경기결과 🏐IBK기업은행 결승진출!👏👏
86,catch the wave
87,#로고 가들어간 #아크릴안내판 기존이미지에서 상호명과 로고가 들어가길 원하셨던 고객님:)시안만 받으시고도 넘 만족스러워하셨는데 #실물깡패 시안그대로 작업해드려요^^#삼비 #8900원 #8900삼겹살비빔밥 #계좌이체 #안내판 #기업은행 #안내판제작
88,"#광고 @@전국 힙쟁이들 집합!지코, 다이나믹듀오, 로꼬, 기리보이제시, 미노이, 효린, 릴러말즈, 빅나티, 유토IBK에서 다 모았다고함 라인업 폼 미쳤다;; 게다가 공짜로 볼 수 있대!기업은행 홈페이지나 어플에서응모만 하면 끝! 진짜 간단하지?심지어 홈페이지는 회원가입 안 해도 됨;TIP) 어플에서 응모하면 더 앞에서 볼 수 있다는데?!자세한 내용은 @ibk_festival여기서 확인 가능!#입크 #페스티벌 #기업은행 #힙합 #콘서트"
89,요즘 가장 힙-한 은행?바로 여기 기업은행!HIP-Bank IBK가 주최하는#2023입크페스티벌 🎉 이렇게 #입크한 라인업 본적 이쒀? 🤘진행시켜어어어어! 세상에 없던 힙합페스티벌9월 16일 수원에서 만나요!지금 바로 IBK(입크)해!📌 IBK 입크 페스티벌- 9/16(토) 수원월드컵 보조경기장- 신청 : IBK기업은행 홈페이지에서 응모! (ibk.kr/입크페스티벌)- 응모기간 : 2023.8.1(화)~8.20(일)#입크페스티벌 #입크 #IBK #기업은행 #페스티벌 #뮤직페스티벌 #힙합페스티벌 #지코 #다듀 #로꼬 #빅나티 #제시 #기리보이 #릴러말즈 #효린 #미노이 #유토
90,요즘 가장 힙-한 은행?바로 여기 기업은행!HIP-Bank IBK가 주최하는#2023입크페스티벌 🎉 이렇게 #입크한 라인업 본적 이쒀? 🤘진행시켜어어어어! 세상에 없던 힙합페스티벌9월 16일 수원에서 만나요!지금 바로 IBK(입크)해!📌 IBK 입크 페스티벌- 9/16(토) 수원월드컵 보조경기장- 신청 : IBK기업은행 홈페이지에서 응모! (ibk.kr/입크페스티벌)- 응모기간 : 2023.8.1(화)~8.20(일)#입크페스티벌 #입크 #IBK #기업은행 #페스티벌 #뮤직페스티벌 #힙합페스티벌 #지코 #다듀 #로꼬 #빅나티 #제시 #기리보이 #릴러말즈 #효린 #미노이 #유토
91,🎉MBC플러스와 함께 하는 2023 입크페-스티벌!📌IBK 입크 페스티벌-9/16 수원월드컵경기장 보조경기장-신청: IBK 기업은행 홈페이지 또는 i-Bank App에서!-응모기간: 2023.08.01(화)~08.20(일)✔️ZICO✔️DYNAMIC DUO✔️LOCO✔️BIG NAUGHTY✔️JESSI ✔️GIRIBOY...누구보다#입크하게 남들과는 다르게!입크페스티벌은 라인업도 입크하지🤘지금가장HIP한 은행은 어디?HIP~Bank! IBK!기업은행…기엽넹(๑˃̵ᴗ˂̵)و자세한 내용 검색창에 '입크페스티벌'을 검색하세요~#입크페스티벌#입크#IBK #기업은행#페스티벌#뮤직페스티벌#힙합페스티벌#축제#콘서트#힙합#MZ #라인업 #MBC플러스
92,"[23' 상반기 국민은행 최종 합격후기]⠀""각자 자신의 때가 있다는 말이 와닿습니다.""글쓴이. Lulucy97출처. 국민은행 신입행원 기업금융 최종합격 후기⠀국민은행 신입행원 최종 합격자의 스토리를금융권 취업카페 1위 독금사에서 확인하세요!⠀→ 저장해놓고 보세요!@국민은행 준비하는 친구 태그⠀★2023년도 금융권 취업카페 1위 독금사★dokkmsa 프로필 링크 GO!"
93,.회원님 원금 200만에 총수익 1880만원출금 축하드립니당 🎈🎈즐거운 하루 보내세용 ~* 문의는 프로필하단 오픈톡으로 연락주세요!...#우리은행 #농협은행 #농형 #국민 #하나 #우리 #은행 #기업 #기업은행 #뱅킹 #오픈뱅킹 #계좌 #통장 #수수료 #국민은행이자 #하나은행이자 #우리은행이자 #기업은행이자 #카카오뱅킹 #카카오 #카카오이자
94,창원 가로수길 세상 좋더라
95,🏐 경기결과 🏐
96,병문안선물로 준비된 과일바구니💗
97,젤리 농협은행〰️🫶🏻
98,기념식행사에 마이미뉴엣 현악4중주 공연~~#마이미뉴엣 #마이미뉴엣행사 #현악4중주 #행사 #기업은행 #ibk기업은행
99,3일만 더쉬고싶다
100,🌾🌸🌸
101,🍽🎂
102,"개쩌는 라인업 공개되자마자 난리난 #힙합페스티벌‼️다듀,지코,로꼬,기리보이,빅나티,미노이,제시,효린, 릴러말즈,유토 까지!!한 자리에 모이기 쉽지 않은 화려한 라인업을IBK가 다 모았다네? 게다가 응모하면 입장권이 공짜임;;귀찮은 회원가입도 안 해도 응모 가능 ㄱㅇㄷ📌Tip))))IBK 기업은행 쓰는 사람들은 어플로 응모하면더 앞에서 보는 것도 쌉가능!!!!@@대박 힙째이들 집합!!!!!!!🤟🤟🤟자세한 내용은 @ibk_festival여기서 확인 가능!#입크 #페스티벌 #기업은행 #힙합 #콘서트"
103,더위가 폼 미쳤다 😎🏝️너무 더워 녹아내릴거 같아..요…. 🫠#성수동
104,소중한 내 가족을 위한 재💲테💲크 성인이라면  모두 가능한 부업단 한번 뿐인 인생 돈 없어 불편하고 힘든 인생을 살다 갈순없죠....한번의 투자로 인생이 바뀝니다믿음과 신뢰 그리고 신용 보장합니다하고자 하는 마음만 있으시다면오픈톡으로 문의☎주시면 바로 상담 가능합니다
105,"개쩌는 라인업 공개되자마자 난리난 #힙합페스티벌‼️다듀,지코,로꼬,기리보이,빅나티,미노이,제시,효린, 릴러말즈,유토 까지!!한 자리에 모이기 쉽지 않은 화려한 라인업을IBK가 다 모았다네? 게다가 응모하면 입장권이 공짜임;;귀찮은 회원가입도 안 해도 응모 가능 ㄱㅇㄷ📌Tip))))IBK 기업은행 쓰는 사람들은 어플로 응모하면더 앞에서 보는 것도 쌉가능!!!!@@대박 힙째이들 집합!!!!!!!🤟🤟🤟자세한 내용은 @ibk_festival여기서 확인 가능!#입크 #페스티벌 #기업은행 #힙합 #콘서트"
106,🎉2023 입크 페-스티벌!누구보다 #입크하게 남들과는 다르게!입크 페스티벌은 라인업도 입크하지🤘⠀✔️ZICO✔️DYNAMIC DUO✔️LOCO✔️BIG NAUGHTY✔️JESSI✔️GIRIBOY✔️LEELLAMARZ✔️HYOLYN✔️MEENOI✔️JUTO⠀지금 가장 HIP한 은행은 어디?HIP~Bank! IBK!⠀기업은행…기엽넹(๑˃̵ᴗ˂̵)و⠀📌 IBK 입크 페스티벌- 9/16(토) 수원월드컵 보조경기장- 신청 : IBK기업은행 홈페이지에서 응모!(ibk.kr/입크페스티벌)- 응모기간 : 2023.8.1(화)~8.20(일)⠀자세한 내용은 프로필 링크에서 확인!⠀#입크페스티벌 #입크 #IBK #기업은행#페스티벌 #뮤직페스티벌 #힙합페스티벌#축제 #콘서트 #힙합 #MZ #라인업#지코 #다이나믹듀오 #로꼬 #제시 #빅나티 #기리보이 #릴러말즈 #효린 #미노이 #유토
107,"#event #이벤트🎉2023 입크 페-스티벌!누구보다 #입크하게 남들과는 다르게!입크 페스티벌은 라인업도 입크하지🤘⠀✔️ZICO✔️DYNAMIC DUO✔️LOCO✔️BIG NAUGHTY✔️JESSI✔️GIRIBOY✔️LEELLAMARZ✔️HYOLYN✔️MEENOI✔️JUTO⠀지금 가장 HIP한 은행은 어디?HIP~Bank! IBK!⠀기업은행…기엽넹(๑˃̵ᴗ˂̵)و⠀🎊입크니가 초대권 쏜다!🎊1. IBK 기업은행+입크 페스티벌 계정 팔로우! (@goodibk, @ibk_festival)2. 게시물 좋아요+입크 페스티벌 기대평 댓글 달기!기간 : 8/3(목) ~ 8/13(일) 당첨자 발표 : 8/16(수) 개별 DM으로 발표 예정!추첨을 통해 20명에게 입크 페스티벌 초대권 (1인 2매) 드립니다! 드루와 드루와~⠀* DM발표 후 기간 내 미회신시 당첨에서 제외될 수 있습니다.자세한 내용은 홈페이지 참고⠀📌 IBK 입크 페스티벌- 9/16(토) 수원월드컵 보조경기장- 신청 : IBK기업은행 홈페이지에서 응모!(ibk.kr/입크페스티벌)- 응모기간 : 2023.8.1(화)~8.20(일)📌 본 이벤트는 종료되었습니다.당첨자분들께는 개별 DM으로 안내 드리겠습니다! 앞으로도 입크 페스티벌에 많은 관심 부탁 드립니다 💙💜⠀#입크페스티벌 #입크 #IBK #기업은행#페스티벌 #뮤직페스티벌 #힙합페스티벌#축제 #콘서트 #힙합 #MZ #라인업#지코 #다이나믹듀오 #로꼬 #제시 #빅나티 #기리보이 #릴러말즈 #효린 #미노이 #유토⠀"
108,🎉2023 입크 페-스티벌!누구보다 #입크하게 남들과는 다르게!입크 페스티벌은 라인업도 입크하지🤘⠀✔️ZICO✔️DYNAMIC DUO✔️LOCO✔️BIG NAUGHTY✔️JESSI✔️GIRIBOY✔️LEELLAMARZ✔️HYOLYN✔️MEENOI✔️JUTO⠀지금 가장 HIP한 은행은 어디?HIP~Bank! IBK!⠀기업은행…기엽넹(๑˃̵ᴗ˂̵)و⠀📌 IBK 입크 페스티벌- 9/16(토) 수원월드컵 보조경기장- 신청 : IBK기업은행 홈페이지에서 응모!(ibk.kr/입크페스티벌)- 응모기간 : 2023.8.1(화)~8.20(일)⠀자세한 내용은 프로필 링크에서 확인!⠀#입크페스티벌 #입크 #IBK #기업은행#페스티벌 #뮤직페스티벌 #힙합페스티벌#축제 #콘서트 #힙합 #MZ #라인업#지코 #다이나믹듀오 #로꼬 #제시 #빅나티 #기리보이 #릴러말즈 #효린 #미노이 #유토
109,-------입크니 피드 정리중-------앞으로 올라올 이벤트 콘텐츠도 관심 가져줘!(피드 알잘딱 못 한다고 부장님한테 혼나쪄엉😥)⠀#입크페스티벌 #입크 #IBK #기업은행#페스티벌 #뮤직페스티벌 #힙합페스티벌#축제 #콘서트 #힙합 #MZ⠀
110,-------입크니 피드 정리중-------앞으로 올라올 이벤트 콘텐츠도 관심 가져줘!(피드 알잘딱 못 한다고 부장님한테 혼나쪄엉😥)⠀#입크페스티벌 #입크 #IBK #기업은행#페스티벌 #뮤직페스티벌 #힙합페스티벌#축제 #콘서트 #힙합 #MZ⠀
111,-------입크니 피드 정리중-------앞으로 올라올 이벤트 콘텐츠도 관심 가져줘!(피드 알잘딱 못 한다고 부장님한테 혼나쪄엉😥)⠀#입크페스티벌 #입크 #IBK #기업은행#페스티벌 #뮤직페스티벌 #힙합페스티벌#축제 #콘서트 #힙합 #MZ⠀
112,승진 축하선물로 배송된 과일바구니💓
113,😋
114,🔥
115,⠀⠀⠀⠀⠀⠀𝕤𝕠𝕦𝕟𝕕𝕓𝕚𝕥𝕖누구니 넌 ㅎㅎ회사 로비에 직원들이 엄청 많길래보니까..⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀〰️〰️〰️〰️〰️〰️〰️〰️〰️#기업은행창립기념일 #이재훈#모범택시 #기업은행 #건축학개론〰〰️〰️〰️〰️〰️〰️〰️〰️
116,트위드자켓에 트위드백 조합도 너무 좋네🤍
117,"■주식공부방, 원익IPS 반도체관련주, 기업은행 금리인상관련주, 기업분석 , 주식차트분석.■ 당해 업체는 금융 투자업자가 아닌 유사투자전문업자로, 개별적인 투자상담과 자금운용이 불가합니다. 투자결과에 따라 투자원금의 손실이 발생할 수 있으며, 그 손실은 투자자에게 귀속됩니다.■ 본 내용은 에셋마스터가 직접 #주식공부하는 내용을 공유하여 올려드리는 것입니다.[""일정한 대가를 받고 주식에 대한 종목 추천이나 1:1 리딩은 절대 하지 않습니다"".]​주식투자에 대한 교육 차원이며 종목 추천을 드리는 것이 아님을 꼭 밝혀드리고, 주식투자에 대한 수익이나 손실은 본인의 몫임을 말씀드립니다.​■ #주식투자에 앞서 #주식공부는 증권사의 모의투자로 본인의 실력을 향상시키는 것을 먼저 권유 드립니다.​■#주식공부방에서 #주식공부방법에 대해서 함께 공부하는 시간이 되면 좋겠습니다.​#원익IPS #차트분석 #기술적분석디스플레이, 솔라셀 장비를 제조하고 있으며 반도체 제조공정중 가장 기술 난이도가 높은 기판위에 회로 패턴을 형성하는 공정장비 사업을 하고 있는 시가총액 1조 8529억원의 코스닥상장기업입니다.​볼린져밴드 상단선의 저항선을 돌파하지 못하고 저항선에 밀려서 가격조정을 받아오던 주가는 240일선을 이탈했지만 재돌파하면서 5일선이 20일선을 골든크로스하면서 상승하였습니다.​상승이후 횡보하면서 기간조정을 받아오던 주가는 재차 5일선이 20일선을 골든크로스하면서 상승이후 현재 볼린져밴드 상단선을 돌파하는 모습을 보여주고 있습니다.​매수밴드 5일선과 볼린져밴드 상단선에서 흐름지켜보고 볼린져밴드 상단선 이탈시 손절선 잡아보겠습니다.​#원익IPS #재무분석 #기본적분석원익IPS의 매출액은 2020년 1조 909억원에서 2022년 1조 115억원으로 소폭 하락하였고, 당기순이익은 2020년 978억원에서 2022년 894억원으로 감소하고 있습니다.​부채비율은 2020년 65%에서 2022년 28%로 감소하고 있으며, 유보율은 2020년 2670%에서 2022년 3555%로 증가하고 있습니다.​#원익IPS #시장이슈및테마#시스템반도체 #OLED관련주 #태양광관련주 #LCD장비관련주 #메모리반도체관련주 #D램관련주 #3D낸드관련주 #반도체전공정관련주로 엮여 있는 상황에서 이슈받는지 흐름지켜보겠습니다.​#기업은행 #차트분석 #기술적분석중소기업대출 툭화 전문은행업을 하고 있으며 중소기업 지원제도를 통하여 중소기업과 소상공인데 대한 지원을 강화해 나가고 있는 시가총액 8조 2852억원의 코스파상장기업입니다.​240일선의 저항선을 돌파하지 못하고 5일선을 이탈하면서 가격조정을 받아오던 주가는 캔들이 5일선을 돌파하고 5일선을 20일선을 골든크로스하면서 240일선까지 재차 상승해 주었습니다.​이후 단기 조정이후 재차 240일선을 돌파하는 모습에서 전고점의 저항선을 돌파하지 못하고 박스권을 만들어 주면서 횡보하는 상황에서 이평선을 밀집시켜주고 현재 박스권을 돌파하는 모습을 보여주고 있습니다.​#기업은행 #재무분석 #기본적분석기업은행의 매출액은 2020년 18조 5746억원에서 2022년 27조 5361억원으로 증가하고 있으며, 당기순이익은 2020년 1조 5479억원에서 2022년 2조 7808억원으로 증가하고 있습니다.​부채비율은 2020년 1338%에서 2022년 1383%로 횡보하고 있으며 유보율은 2020년 501%에서 2022년 591%로 증가하고 있습니다.​#기업은행 #시장이슈및테마#인플레이션관련주 #금리인상관련주 #은행관련주로 엮여 있는 상황에서 이슈받는지 흐름지켜보겠습니다,​#에셋마스터 #돌고래차트 #야구공주식이론 #주식공부방"
